date,geo,touchpoint_name,metric_value,spend
2023-12-11,DMA_005,YouTube,18249.78,3782.65
2023-12-11,DMA_005,Display,46983.92,2410.97
2023-12-11,DMA_005,Email,10232.24,437.54
2023-12-11,DMA_006,TV_National,50.79,14620.75
2023-12-11,DMA_006,Search_Brand,1104.42,7637.14
2023-12-11,DMA_006,Search_Generic,904.4,7852.75
2023-12-11,DMA_006,Facebook,30654.49,4938.45
2023-12-11,DMA_006,Instagram,29390.58,4140.1
2023-12-11,DMA_006,YouTube,15206.25,3653.81
2023-12-11,DMA_006,Display,54352.01,3103.5
2023-12-11,DMA_006,Email,11571.83,527.12
2023-12-11,DMA_007,TV_National,71.13,22549.54
2023-12-11,DMA_007,Search_Brand,1097.3,7634.66
2023-12-11,DMA_007,Search_Generic,658.25,5960.11
2023-12-11,DMA_007,Facebook,46545.99,6933.3
2023-12-11,DMA_007,Instagram,28197.98,3707.63
2023-12-11,DMA_007,YouTube,23787.73,5343.01
2023-12-11,DMA_007,Display,50686.9,2861.98
2023-12-11,DMA_007,Email,11745.07,570.34
2023-12-11,DMA_008,TV_National,56.73,16627.4
2023-12-11,DMA_008,Search_Brand,1470.9,9886.43
2023-12-11,DMA_008,Search_Generic,805.48,6924.2
2023-12-11,DMA_008,Facebook,33257.21,5052.0
2023-12-11,DMA_008,Instagram,24147.93,3580.19
2023-12-11,DMA_008,YouTube,23738.24,4705.93
2023-12-11,DMA_008,Display,65753.72,3236.51
2023-12-11,DMA_008,Email,12781.9,605.72
2023-12-11,DMA_009,TV_National,51.92,16928.99
2023-12-11,DMA_009,Search_Brand,1370.44,9795.97
2023-12-11,DMA_009,Search_Generic,843.67,5973.36
2023-12-11,DMA_009,Facebook,46771.39,5574.49
2023-12-11,DMA_009,Instagram,28560.34,4646.34
2023-12-11,DMA_009,YouTube,28720.49,5725.01
2023-12-11,DMA_009,Display,64355.62,3381.94
2023-12-11,DMA_009,Email,9730.66,563.09
2023-12-11,DMA_010,TV_National,50.37,17326.24
2023-12-11,DMA_010,Search_Brand,1584.11,10615.38
2023-12-11,DMA_010,Search_Generic,971.94,6660.33
2023-12-11,DMA_010,Facebook,63801.63,7150.32
2023-12-11,DMA_010,Instagram,41177.02,4611.12
2023-12-11,DMA_010,YouTube,25743.13,6263.03
2023-12-11,DMA_010,Display,60442.33,2927.54
2023-12-11,DMA_010,Email,9848.24,538.58
2023-12-12,DMA_001,TV_National,22.19,5374.91
2023-12-12,DMA_001,Search_Brand,622.36,4292.11
2023-12-12,DMA_001,Search_Generic,517.91,3425.21
2023-12-12,DMA_001,Facebook,18329.43,2769.12
2023-12-12,DMA_001,Instagram,9732.06,1520.4
2023-12-12,DMA_001,YouTube,8247.92,1789.22
2023-12-12,DMA_001,Display,21684.67,968.23
2023-12-12,DMA_001,Email,4607.23,251.61
2023-12-12,DMA_002,TV_National,33.28,9679.88
2023-12-12,DMA_002,Search_Brand,751.47,4273.01
2023-12-12,DMA_002,Search_Generic,560.23,3517.49
2023-12-12,DMA_002,Facebook,22773.61,3048.06
2023-12-12,DMA_002,Instagram,11268.03,1667.9
2023-12-12,DMA_002,YouTube,15654.01,2787.36
2023-12-12,DMA_002,Display,23177.01,1326.74
2023-12-12,DMA_002,Email,7991.65,359.16
2023-12-12,DMA_003,TV_National,24.98,8401.57
2023-12-12,DMA_003,Search_Brand,998.63,7004.17
2023-12-12,DMA_003,Search_Generic,461.79,3707.35
2023-12-12,DMA_003,Facebook,21341.91,3507.1
2023-12-12,DMA_003,Instagram,14967.38,2411.95
2023-12-12,DMA_003,YouTube,9405.03,2156.25
2023-12-12,DMA_003,Display,29289.09,1362.4
2023-12-12,DMA_003,Email,7291.8,370.57
2023-12-12,DMA_004,TV_National,40.21,10506.05
2023-12-12,DMA_004,Search_Brand,911.48,6836.68
2023-12-12,DMA_004,Search_Generic,668.96,4869.44
2023-12-12,DMA_004,Facebook,39513.87,4288.09
2023-12-12,DMA_004,Instagram,17996.7,2383.65
2023-12-12,DMA_004,YouTube,22887.59,3854.85
2023-12-12,DMA_004,Display,34708.21,1977.85
2023-12-12,DMA_004,Email,6389.35,294.13
2023-12-12,DMA_005,TV_National,46.65,13816.98
2023-12-12,DMA_005,Search_Brand,1208.09,7303.16
2023-12-12,DMA_005,Search_Generic,789.73,5698.37
2023-12-12,DMA_005,Facebook,31085.06,4002.3
2023-12-12,DMA_005,Instagram,22098.82,2808.46
2023-12-12,DMA_005,YouTube,17500.78,3299.81
2023-12-12,DMA_005,Display,60891.33,2849.95
2023-12-12,DMA_005,Email,10426.63,541.06
2023-12-12,DMA_006,TV_National,47.98,14913.57
2023-12-12,DMA_006,Search_Brand,1020.24,6112.18
2023-12-12,DMA_006,Search_Generic,897.43,6403.78
2023-12-12,DMA_006,Facebook,36832.08,5894.38
2023-12-12,DMA_006,Instagram,22567.37,2790.6
2023-12-12,DMA_006,YouTube,19815.48,3878.86
2023-12-12,DMA_006,Display,45557.15,1966.04
2023-12-12,DMA_006,Email,10231.9,541.91
2023-12-12,DMA_007,TV_National,64.72,22253.19
2023-12-12,DMA_007,Search_Brand,1367.77,8261.52
2023-12-12,DMA_007,Search_Generic,888.8,7739.45
2023-12-12,DMA_007,Facebook,39212.77,5199.24
2023-12-12,DMA_007,Instagram,38873.28,4736.52
2023-12-12,DMA_007,YouTube,24321.14,4820.8
2023-12-12,DMA_007,Display,55506.97,2640.49
2023-12-12,DMA_007,Email,13169.0,672.69
2023-12-12,DMA_008,TV_National,64.04,17133.37
2023-12-12,DMA_008,Search_Brand,1592.85,11163.35
2023-12-12,DMA_008,Search_Generic,658.13,5858.53
2023-12-12,DMA_008,Facebook,38029.66,6067.31
2023-12-12,DMA_008,Instagram,28662.64,4764.32
2023-12-12,DMA_008,YouTube,29313.57,6063.53
2023-12-12,DMA_008,Display,50001.39,2639.09
2023-12-12,DMA_008,Email,12161.72,522.62
2023-12-12,DMA_009,TV_National,72.31,21483.93
2023-12-12,DMA_009,Search_Brand,1290.33,8649.66
2023-12-12,DMA_009,Search_Generic,709.41,6921.81
2023-12-12,DMA_009,Facebook,43394.9,5835.2
2023-12-12,DMA_009,Instagram,29933.15,4251.84
2023-12-12,DMA_009,YouTube,33002.63,6055.42
2023-12-12,DMA_009,Display,69777.83,4344.62
2023-12-12,DMA_009,Email,12497.98,570.65
2023-12-12,DMA_010,TV_National,75.43,22403.83
2023-12-12,DMA_010,Search_Brand,1569.44,10228.68
2023-12-12,DMA_010,Search_Generic,954.53,8615.52
2023-12-12,DMA_010,Facebook,48046.17,7227.95
2023-12-12,DMA_010,Instagram,41098.57,5558.87
2023-12-12,DMA_010,YouTube,37546.61,7509.38
2023-12-12,DMA_010,Display,46336.63,2971.5
2023-12-12,DMA_010,Email,12629.7,608.1
2023-12-13,DMA_001,TV_National,23.55,7504.65
2023-12-13,DMA_001,Search_Brand,515.48,3412.57
2023-12-13,DMA_001,Search_Generic,426.74,2890.15
2023-12-13,DMA_001,Facebook,13537.86,2083.07
2023-12-13,DMA_001,Instagram,18420.42,2157.66
2023-12-13,DMA_001,YouTube,9422.63,1681.06
2023-12-13,DMA_001,Display,36124.36,1583.34
2023-12-13,DMA_001,Email,4100.76,202.9
2023-12-13,DMA_002,TV_National,19.55,6458.91
2023-12-13,DMA_002,Search_Brand,685.36,4469.73
2023-12-13,DMA_002,Search_Generic,306.64,3028.27
2023-12-13,DMA_002,Facebook,21701.5,2882.49
2023-12-13,DMA_002,Instagram,15384.96,2198.69
2023-12-13,DMA_002,YouTube,11249.12,2195.04
2023-12-13,DMA_002,Display,29494.22,1488.56
2023-12-13,DMA_002,Email,4544.98,197.62
2023-12-13,DMA_003,TV_National,27.44,9303.88
2023-12-13,DMA_003,Search_Brand,760.81,5015.76
2023-12-13,DMA_003,Search_Generic,460.02,3641.62
2023-12-13,DMA_003,Facebook,22985.55,3166.97
2023-12-13,DMA_003,Instagram,15253.42,2064.62
2023-12-13,DMA_003,YouTube,13214.45,2162.54
2023-12-13,DMA_003,Display,37994.26,1952.62
2023-12-13,DMA_003,Email,6221.51,349.62
2023-12-13,DMA_004,TV_National,45.58,12565.55
2023-12-13,DMA_004,Search_Brand,1052.46,6411.07
2023-12-13,DMA_004,Search_Generic,609.14,4615.13
2023-12-13,DMA_004,Facebook,25805.65,3487.18
2023-12-13,DMA_004,Instagram,17698.2,2377.18
2023-12-13,DMA_004,YouTube,18434.97,3223.32
2023-12-13,DMA_004,Display,35251.34,2101.08
2023-12-13,DMA_004,Email,6506.12,348.53
2023-12-13,DMA_005,TV_National,43.18,11760.38
2023-12-13,DMA_005,Search_Brand,869.99,5029.93
2023-12-13,DMA_005,Search_Generic,828.35,6098.29
2023-12-13,DMA_005,Facebook,32514.87,4610.27
2023-12-13,DMA_005,Instagram,25072.36,3136.22
2023-12-13,DMA_005,YouTube,17969.56,3384.5
2023-12-13,DMA_005,Display,40490.1,1919.51
2023-12-13,DMA_005,Email,8766.53,419.96
2023-12-13,DMA_006,TV_National,45.02,12912.06
2023-12-13,DMA_006,Search_Brand,1365.59,7785.19
2023-12-13,DMA_006,Search_Generic,856.26,6112.89
2023-12-13,DMA_006,Facebook,33119.64,4585.99
2023-12-13,DMA_006,Instagram,25389.87,3682.76
2023-12-13,DMA_006,YouTube,16946.0,3673.91
2023-12-13,DMA_006,Display,45381.14,2422.21
2023-12-13,DMA_006,Email,9461.02,511.96
2023-12-13,DMA_007,TV_National,48.46,15978.7
2023-12-13,DMA_007,Search_Brand,1549.68,10305.53
2023-12-13,DMA_007,Search_Generic,923.46,6525.57
2023-12-13,DMA_007,Facebook,49965.08,7080.22
2023-12-13,DMA_007,Instagram,24410.56,3036.51
2023-12-13,DMA_007,YouTube,16845.29,3540.53
2023-12-13,DMA_007,Display,62737.46,3243.81
2023-12-13,DMA_007,Email,10241.57,497.87
2023-12-13,DMA_008,TV_National,55.59,17875.95
2023-12-13,DMA_008,Search_Brand,1841.74,10859.44
2023-12-13,DMA_008,Search_Generic,1238.84,8792.52
2023-12-13,DMA_008,Facebook,33069.56,5356.07
2023-12-13,DMA_008,Instagram,23303.6,2942.28
2023-12-13,DMA_008,YouTube,23499.5,4900.97
2023-12-13,DMA_008,Display,39554.16,2226.09
2023-12-13,DMA_008,Email,10547.66,456.57
2023-12-13,DMA_009,TV_National,62.51,21368.45
2023-12-13,DMA_009,Search_Brand,1847.58,13239.6
2023-12-13,DMA_009,Search_Generic,1130.8,8187.94
2023-12-13,DMA_009,Facebook,43356.8,6384.43
2023-12-13,DMA_009,Instagram,31642.08,4555.67
2023-12-13,DMA_009,YouTube,27673.81,5377.21
2023-12-13,DMA_009,Display,66821.47,2992.67
2023-12-13,DMA_009,Email,11876.48,571.1
2023-12-13,DMA_010,TV_National,60.99,19957.71
2023-12-13,DMA_010,Search_Brand,1508.47,10743.5
2023-12-13,DMA_010,Search_Generic,1224.68,9272.39
2023-12-13,DMA_010,Facebook,54710.85,8595.97
2023-12-13,DMA_010,Instagram,26187.79,3524.38
2023-12-13,DMA_010,YouTube,38072.03,7251.17
2023-12-13,DMA_010,Display,54863.15,3038.61
2023-12-13,DMA_010,Email,18265.14,948.57
2023-12-14,DMA_001,TV_National,22.01,5861.21
2023-12-14,DMA_001,Search_Brand,436.07,3560.49
2023-12-14,DMA_001,Search_Generic,527.44,3731.22
2023-12-14,DMA_001,Facebook,14595.58,1813.45
2023-12-14,DMA_001,Instagram,8701.02,1360.88
2023-12-14,DMA_001,YouTube,9664.54,1592.13
2023-12-14,DMA_001,Display,29270.6,1545.96
2023-12-14,DMA_001,Email,4675.19,293.83
2023-12-14,DMA_002,TV_National,36.81,9634.4
2023-12-14,DMA_002,Search_Brand,848.88,5615.83
2023-12-14,DMA_002,Search_Generic,453.95,3657.77
2023-12-14,DMA_002,Facebook,19353.63,2810.58
2023-12-14,DMA_002,Instagram,15169.17,1895.89
2023-12-14,DMA_002,YouTube,13701.06,2313.4
2023-12-14,DMA_002,Display,36180.93,1453.06
2023-12-14,DMA_002,Email,6673.66,336.59
2023-12-14,DMA_003,TV_National,31.38,10239.69
2023-12-14,DMA_003,Search_Brand,740.92,5449.39
2023-12-14,DMA_003,Search_Generic,627.56,4871.23
2023-12-14,DMA_003,Facebook,19542.62,3507.2
2023-12-14,DMA_003,Instagram,15389.29,2236.08
2023-12-14,DMA_003,YouTube,16089.25,3054.04
2023-12-14,DMA_003,Display,40490.44,1936.86
2023-12-14,DMA_003,Email,8340.42,399.9
2023-12-14,DMA_004,TV_National,31.04,9395.69
2023-12-14,DMA_004,Search_Brand,662.73,6124.25
2023-12-14,DMA_004,Search_Generic,648.68,3966.62
2023-12-14,DMA_004,Facebook,25591.65,3694.67
2023-12-14,DMA_004,Instagram,12134.3,1943.8
2023-12-14,DMA_004,YouTube,15808.42,3312.09
2023-12-14,DMA_004,Display,37116.51,1630.02
2023-12-14,DMA_004,Email,6085.78,346.57
2023-12-14,DMA_005,TV_National,40.57,13204.9
2023-12-14,DMA_005,Search_Brand,923.34,6193.34
2023-12-14,DMA_005,Search_Generic,538.0,4766.88
2023-12-14,DMA_005,Facebook,36313.66,4757.35
2023-12-14,DMA_005,Instagram,22415.93,2949.52
2023-12-14,DMA_005,YouTube,13679.11,3311.59
2023-12-14,DMA_005,Display,49552.69,2502.33
2023-12-14,DMA_005,Email,8855.78,447.52
2023-12-14,DMA_006,TV_National,48.37,14305.03
2023-12-14,DMA_006,Search_Brand,1367.05,8031.91
2023-12-14,DMA_006,Search_Generic,941.79,6279.43
2023-12-14,DMA_006,Facebook,36600.55,6142.87
2023-12-14,DMA_006,Instagram,31673.62,4153.96
2023-12-14,DMA_006,YouTube,23283.56,4217.97
2023-12-14,DMA_006,Display,50016.8,2354.59
2023-12-14,DMA_006,Email,7260.95,418.11
2023-12-14,DMA_007,TV_National,58.35,17626.14
2023-12-14,DMA_007,Search_Brand,1201.66,8676.21
2023-12-14,DMA_007,Search_Generic,882.04,6903.41
2023-12-14,DMA_007,Facebook,35919.32,5387.24
2023-12-14,DMA_007,Instagram,23557.53,3367.04
2023-12-14,DMA_007,YouTube,24725.96,5184.7
2023-12-14,DMA_007,Display,51836.73,2661.47
2023-12-14,DMA_007,Email,11150.93,493.06
2023-12-14,DMA_008,TV_National,48.1,14552.38
2023-12-14,DMA_008,Search_Brand,1331.72,8388.56
2023-12-14,DMA_008,Search_Generic,1093.22,7284.87
2023-12-14,DMA_008,Facebook,46882.5,6643.07
2023-12-14,DMA_008,Instagram,36163.72,4656.98
2023-12-14,DMA_008,YouTube,22423.82,4151.1
2023-12-14,DMA_008,Display,65334.01,3110.66
2023-12-14,DMA_008,Email,10277.62,559.71
2023-12-14,DMA_009,TV_National,39.43,16633.67
2023-12-14,DMA_009,Search_Brand,1783.11,9314.31
2023-12-14,DMA_009,Search_Generic,1209.95,8790.15
2023-12-14,DMA_009,Facebook,51009.49,7479.04
2023-12-14,DMA_009,Instagram,29653.38,4273.73
2023-12-14,DMA_009,YouTube,21725.2,4638.56
2023-12-14,DMA_009,Display,65014.41,3229.83
2023-12-14,DMA_009,Email,17505.09,790.01
2023-12-14,DMA_010,TV_National,54.39,16805.23
2023-12-14,DMA_010,Search_Brand,1096.49,9488.41
2023-12-14,DMA_010,Search_Generic,1202.18,8510.65
2023-12-14,DMA_010,Facebook,51738.93,7075.3
2023-12-14,DMA_010,Instagram,30035.02,4660.05
2023-12-14,DMA_010,YouTube,30387.5,5300.04
2023-12-14,DMA_010,Display,63600.08,3702.31
2023-12-14,DMA_010,Email,16215.15,713.79
2023-12-15,DMA_001,TV_National,29.0,7650.67
2023-12-15,DMA_001,Search_Brand,442.27,2911.6
2023-12-15,DMA_001,Search_Generic,366.65,2591.05
2023-12-15,DMA_001,Facebook,12856.71,2002.93
2023-12-15,DMA_001,Instagram,10368.6,1591.77
2023-12-15,DMA_001,YouTube,7715.82,1892.22
2023-12-15,DMA_001,Display,20540.66,1356.89
2023-12-15,DMA_001,Email,4917.22,260.57
2023-12-15,DMA_002,TV_National,22.91,6758.5
2023-12-15,DMA_002,Search_Brand,861.74,5116.47
2023-12-15,DMA_002,Search_Generic,486.78,3978.12
2023-12-15,DMA_002,Facebook,16919.26,2887.37
2023-12-15,DMA_002,Instagram,14654.71,1983.45
2023-12-15,DMA_002,YouTube,8811.65,2117.44
2023-12-15,DMA_002,Display,30996.01,1280.68
2023-12-15,DMA_002,Email,5657.33,296.91
2023-12-15,DMA_003,TV_National,33.74,9739.66
2023-12-15,DMA_003,Search_Brand,544.57,4216.86
2023-12-15,DMA_003,Search_Generic,452.63,3572.85
2023-12-15,DMA_003,Facebook,30677.8,4351.69
2023-12-15,DMA_003,Instagram,15471.87,2153.85
2023-12-15,DMA_003,YouTube,8967.69,1963.25
2023-12-15,DMA_003,Display,26835.54,1485.94
2023-12-15,DMA_003,Email,8548.85,400.14
2023-12-15,DMA_004,TV_National,28.29,9632.14
2023-12-15,DMA_004,Search_Brand,750.79,5099.6
2023-12-15,DMA_004,Search_Generic,661.74,4760.79
2023-12-15,DMA_004,Facebook,22736.81,3306.57
2023-12-15,DMA_004,Instagram,21516.56,2672.5
2023-12-15,DMA_004,YouTube,14983.84,3459.28
2023-12-15,DMA_004,Display,28702.77,1451.16
2023-12-15,DMA_004,Email,6356.9,349.9
2023-12-15,DMA_005,TV_National,41.39,11717.21
2023-12-15,DMA_005,Search_Brand,1008.11,5586.54
2023-12-15,DMA_005,Search_Generic,669.62,4714.29
2023-12-15,DMA_005,Facebook,23798.77,3957.25
2023-12-15,DMA_005,Instagram,18879.01,2996.18
2023-12-15,DMA_005,YouTube,17845.4,3578.09
2023-12-15,DMA_005,Display,40022.56,1971.05
2023-12-15,DMA_005,Email,10113.64,511.27
2023-12-15,DMA_006,TV_National,45.72,13178.19
2023-12-15,DMA_006,Search_Brand,1221.24,8376.87
2023-12-15,DMA_006,Search_Generic,934.93,7225.22
2023-12-15,DMA_006,Facebook,40159.69,6125.29
2023-12-15,DMA_006,Instagram,27228.13,3896.65
2023-12-15,DMA_006,YouTube,16663.03,4081.13
2023-12-15,DMA_006,Display,70022.97,3391.92
2023-12-15,DMA_006,Email,9945.59,570.73
2023-12-15,DMA_007,TV_National,54.67,16699.33
2023-12-15,DMA_007,Search_Brand,1263.38,7406.67
2023-12-15,DMA_007,Search_Generic,882.46,6654.41
2023-12-15,DMA_007,Facebook,38289.37,5957.97
2023-12-15,DMA_007,Instagram,28040.99,3890.5
2023-12-15,DMA_007,YouTube,24536.51,4428.2
2023-12-15,DMA_007,Display,48276.02,2545.18
2023-12-15,DMA_007,Email,9266.76,494.74
2023-12-15,DMA_008,TV_National,69.7,21059.54
2023-12-15,DMA_008,Search_Brand,1710.52,11098.56
2023-12-15,DMA_008,Search_Generic,718.2,6262.59
2023-12-15,DMA_008,Facebook,30643.21,4785.48
2023-12-15,DMA_008,Instagram,39482.86,4853.38
2023-12-15,DMA_008,YouTube,26478.15,4826.83
2023-12-15,DMA_008,Display,51415.78,2737.36
2023-12-15,DMA_008,Email,13582.48,667.93
2023-12-15,DMA_009,TV_National,72.65,21684.19
2023-12-15,DMA_009,Search_Brand,1437.57,9792.8
2023-12-15,DMA_009,Search_Generic,1111.18,8136.33
2023-12-15,DMA_009,Facebook,38935.32,5630.3
2023-12-15,DMA_009,Instagram,24888.14,3608.13
2023-12-15,DMA_009,YouTube,16635.55,4511.78
2023-12-15,DMA_009,Display,83496.67,4510.03
2023-12-15,DMA_009,Email,13226.11,562.24
2023-12-15,DMA_010,TV_National,50.78,17614.47
2023-12-15,DMA_010,Search_Brand,1550.36,10860.18
2023-12-15,DMA_010,Search_Generic,928.39,7631.83
2023-12-15,DMA_010,Facebook,56102.53,6804.76
2023-12-15,DMA_010,Instagram,29898.61,3848.33
2023-12-15,DMA_010,YouTube,33103.48,7048.54
2023-12-15,DMA_010,Display,73168.02,3703.29
2023-12-15,DMA_010,Email,12219.86,540.87
2023-12-16,DMA_001,TV_National,21.71,6861.15
2023-12-16,DMA_001,Search_Brand,274.69,1738.3
2023-12-16,DMA_001,Search_Generic,237.4,1675.81
2023-12-16,DMA_001,Facebook,9573.84,1483.56
2023-12-16,DMA_001,Instagram,4041.49,572.06
2023-12-16,DMA_001,YouTube,5404.62,1063.36
2023-12-16,DMA_001,Display,17056.79,857.01
2023-12-16,DMA_002,TV_National,32.26,9319.59
2023-12-16,DMA_002,Search_Brand,287.92,2183.82
2023-12-16,DMA_002,Search_Generic,292.67,2396.84
2023-12-16,DMA_002,Facebook,11219.84,1775.65
2023-12-16,DMA_002,Instagram,9630.54,1315.33
2023-12-16,DMA_002,YouTube,6869.36,1285.28
2023-12-16,DMA_002,Display,16250.23,873.37
2023-12-16,DMA_003,TV_National,35.61,9992.9
2023-12-16,DMA_003,Search_Brand,558.12,3768.97
2023-12-16,DMA_003,Search_Generic,387.35,3129.69
2023-12-16,DMA_003,Facebook,9601.52,1579.51
2023-12-16,DMA_003,Instagram,9972.1,1394.42
2023-12-16,DMA_003,YouTube,7606.27,1626.35
2023-12-16,DMA_003,Display,32400.68,1392.85
2023-12-16,DMA_004,TV_National,32.1,9728.33
2023-12-16,DMA_004,Search_Brand,598.15,3723.42
2023-12-16,DMA_004,Search_Generic,247.74,2205.47
2023-12-16,DMA_004,Facebook,15654.08,1924.01
2023-12-16,DMA_004,Instagram,11351.3,1465.75
2023-12-16,DMA_004,YouTube,9913.51,2018.65
2023-12-16,DMA_004,Display,23131.52,1307.63
2023-12-16,DMA_005,TV_National,32.66,12228.92
2023-12-16,DMA_005,Search_Brand,590.6,4261.99
2023-12-16,DMA_005,Search_Generic,586.76,4374.93
2023-12-16,DMA_005,Facebook,22179.68,2968.29
2023-12-16,DMA_005,Instagram,14326.06,1816.22
2023-12-16,DMA_005,YouTube,11066.19,2110.44
2023-12-16,DMA_005,Display,38114.39,1869.43
2023-12-16,DMA_006,TV_National,42.18,13581.1
2023-12-16,DMA_006,Search_Brand,705.08,4645.75
2023-12-16,DMA_006,Search_Generic,405.15,3559.44
2023-12-16,DMA_006,Facebook,13302.0,2093.58
2023-12-16,DMA_006,Instagram,14924.03,2076.2
2023-12-16,DMA_006,YouTube,13055.17,2517.95
2023-12-16,DMA_006,Display,24630.81,1363.88
2023-12-16,DMA_007,TV_National,60.0,17598.08
2023-12-16,DMA_007,Search_Brand,705.8,4420.33
2023-12-16,DMA_007,Search_Generic,650.58,4508.97
2023-12-16,DMA_007,Facebook,24427.57,3761.67
2023-12-16,DMA_007,Instagram,18203.54,2589.04
2023-12-16,DMA_007,YouTube,19348.65,3538.74
2023-12-16,DMA_007,Display,41215.45,1735.78
2023-12-16,DMA_008,TV_National,58.27,16544.59
2023-12-16,DMA_008,Search_Brand,1299.66,7987.73
2023-12-16,DMA_008,Search_Generic,568.77,4382.43
2023-12-16,DMA_008,Facebook,20994.89,3087.39
2023-12-16,DMA_008,Instagram,15427.6,2210.16
2023-12-16,DMA_008,YouTube,15505.68,2809.18
2023-12-16,DMA_008,Display,31632.82,1678.88
2023-12-16,DMA_009,TV_National,79.3,22190.1
2023-12-16,DMA_009,Search_Brand,954.64,5993.1
2023-12-16,DMA_009,Search_Generic,585.04,4482.32
2023-12-16,DMA_009,Facebook,33863.26,4904.75
2023-12-16,DMA_009,Instagram,18310.46,2558.89
2023-12-16,DMA_009,YouTube,11379.56,2314.46
2023-12-16,DMA_009,Display,49208.02,2018.16
2023-12-16,DMA_010,TV_National,74.15,21293.02
2023-12-16,DMA_010,Search_Brand,1332.15,7078.44
2023-12-16,DMA_010,Search_Generic,675.57,5858.02
2023-12-16,DMA_010,Facebook,32164.9,5050.35
2023-12-16,DMA_010,Instagram,16718.3,2665.43
2023-12-16,DMA_010,YouTube,24862.57,4416.25
2023-12-16,DMA_010,Display,56028.34,2525.75
2023-12-17,DMA_001,TV_National,24.44,7570.08
2023-12-17,DMA_001,Search_Brand,320.88,2252.56
2023-12-17,DMA_001,Search_Generic,180.29,1441.63
2023-12-17,DMA_001,Facebook,13091.46,1943.09
2023-12-17,DMA_001,Instagram,9761.3,1110.26
2023-12-17,DMA_001,YouTube,5673.2,1227.67
2023-12-17,DMA_001,Display,12368.26,611.11
2023-12-17,DMA_002,TV_National,45.29,11784.07
2023-12-17,DMA_002,Search_Brand,428.17,2913.32
2023-12-17,DMA_002,Search_Generic,289.98,2134.07
2023-12-17,DMA_002,Facebook,11073.99,1726.73
2023-12-17,DMA_002,Instagram,7591.15,1028.39
2023-12-17,DMA_002,YouTube,5304.89,1129.42
2023-12-17,DMA_002,Display,17442.42,843.74
2023-12-17,DMA_003,TV_National,34.68,11792.27
2023-12-17,DMA_003,Search_Brand,452.33,2646.26
2023-12-17,DMA_003,Search_Generic,369.77,3078.49
2023-12-17,DMA_003,Facebook,12991.91,1757.44
2023-12-17,DMA_003,Instagram,10105.12,1406.74
2023-12-17,DMA_003,YouTube,7627.9,1419.64
2023-12-17,DMA_003,Display,18739.8,962.64
2023-12-17,DMA_004,TV_National,35.17,9747.39
2023-12-17,DMA_004,Search_Brand,522.78,3500.99
2023-12-17,DMA_004,Search_Generic,397.9,3313.61
2023-12-17,DMA_004,Facebook,13658.21,2280.16
2023-12-17,DMA_004,Instagram,12145.53,1494.85
2023-12-17,DMA_004,YouTube,7507.48,1466.52
2023-12-17,DMA_004,Display,31038.84,1469.07
2023-12-17,DMA_005,TV_National,35.86,12024.52
2023-12-17,DMA_005,Search_Brand,551.43,3144.46
2023-12-17,DMA_005,Search_Generic,329.29,2957.28
2023-12-17,DMA_005,Facebook,14154.13,2252.2
2023-12-17,DMA_005,Instagram,15472.86,1705.98
2023-12-17,DMA_005,YouTube,12657.46,2411.81
2023-12-17,DMA_005,Display,37738.2,1570.75
2023-12-17,DMA_006,TV_National,61.26,15911.9
2023-12-17,DMA_006,Search_Brand,587.96,4272.93
2023-12-17,DMA_006,Search_Generic,414.98,3022.22
2023-12-17,DMA_006,Facebook,15836.36,1981.65
2023-12-17,DMA_006,Instagram,14826.65,1911.11
2023-12-17,DMA_006,YouTube,10665.96,1908.84
2023-12-17,DMA_006,Display,36551.18,1808.85
2023-12-17,DMA_007,TV_National,52.99,17615.81
2023-12-17,DMA_007,Search_Brand,866.87,5243.7
2023-12-17,DMA_007,Search_Generic,579.72,3732.44
2023-12-17,DMA_007,Facebook,16873.72,2491.07
2023-12-17,DMA_007,Instagram,12592.1,1708.03
2023-12-17,DMA_007,YouTube,12390.7,2522.11
2023-12-17,DMA_007,Display,35353.67,1818.56
2023-12-17,DMA_008,TV_National,98.28,27194.33
2023-12-17,DMA_008,Search_Brand,804.52,5737.8
2023-12-17,DMA_008,Search_Generic,520.52,3736.99
2023-12-17,DMA_008,Facebook,25497.57,3298.89
2023-12-17,DMA_008,Instagram,17492.46,2468.35
2023-12-17,DMA_008,YouTube,14308.53,2905.54
2023-12-17,DMA_008,Display,45772.05,1860.77
2023-12-17,DMA_009,TV_National,73.26,21066.49
2023-12-17,DMA_009,Search_Brand,1037.91,6994.87
2023-12-17,DMA_009,Search_Generic,397.76,4034.56
2023-12-17,DMA_009,Facebook,21546.28,2856.22
2023-12-17,DMA_009,Instagram,20228.29,2874.18
2023-12-17,DMA_009,YouTube,22072.55,4429.66
2023-12-17,DMA_009,Display,29385.27,1363.03
2023-12-17,DMA_010,TV_National,89.54,24994.72
2023-12-17,DMA_010,Search_Brand,1008.27,8016.06
2023-12-17,DMA_010,Search_Generic,627.32,5112.09
2023-12-17,DMA_010,Facebook,37021.2,4542.83
2023-12-17,DMA_010,Instagram,21209.8,2782.06
2023-12-17,DMA_010,YouTube,14704.56,2946.07
2023-12-17,DMA_010,Display,46555.19,1944.11
2023-12-18,DMA_001,TV_National,19.52,5804.42
2023-12-18,DMA_001,Search_Brand,551.98,4469.96
